class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Dhanurasana,0.224334195,0.709583461,-0.000347387,0.99985373,0.226407811,0.69005996,-0.023945626,0.99987334,0.228774697,0.688460529,-0.023946764,0.999910593,0.231173083,0.686754525,-0.024184968,0.999873221,0.224969536,0.689262509,0.018784683,0.999872923,0.226354405,0.687182367,0.018750206,0.99990046,0.227976352,0.684836447,0.01872446,0.999873877,0.25237608,0.679180503,-0.099154353,0.999920487,0.25079146,0.675524592,0.093931511,0.999895275,0.240289539,0.721637309,-0.026434228,0.999876857,0.237785488,0.721537828,0.029052705,0.99987334,0.324781865,0.730438769,-0.194380239,0.999965906,0.354985297,0.707437754,0.173934236,0.999748945,0.452694118,0.655445993,-0.19572714,0.962059557,0.476111591,0.640340567,0.209914491,0.224742815,0.571256757,0.585650802,-0.197312564,0.895219684,0.587440372,0.572920263,0.216222435,0.240871936,0.594826877,0.556509316,-0.221386477,0.836772144,0.61163044,0.533673346,0.229099706,0.218565941,0.605062962,0.566472948,-0.22660239,0.800831974,0.61480099,0.548008144,0.206094578,0.217637956,0.598638594,0.580236375,-0.197913781,0.778853536,0.606715381,0.56567204,0.204096824,0.213009462,0.551462114,0.8515535,-0.132425919,0.999408007,0.558997035,0.818238914,0.132564262,0.999517977,0.749358892,0.777079284,-0.172784731,0.993517518,0.740224421,0.763220668,0.083779022,0.19956325,0.604729593,0.55994302,0.051150352,0.928611755,0.606289744,0.555770576,0.370809913,0.177965194,0.588340998,0.571345985,0.080494352,0.943087697,0.588939667,0.557569861,0.404007137,0.240263388,0.59424597,0.435626656,0.092946291,0.854963422,0.597608209,0.435487598,0.421277702,0.215490043
Dhanurasana,0.226705879,0.694838881,-0.008081931,0.999861419,0.232022613,0.674197316,-0.030022815,0.999865294,0.234526157,0.673373342,-0.030055154,0.999909341,0.237233609,0.672450721,-0.030312315,0.99986589,0.230606228,0.672611058,0.009251203,0.999861777,0.232080191,0.670755565,0.009231722,0.999900162,0.233902663,0.668692648,0.00921392,0.999873698,0.256669492,0.669095814,-0.095493019,0.999913752,0.256735891,0.664765477,0.081517145,0.999903917,0.241456956,0.70941323,-0.0299413,0.999873877,0.238973096,0.70822835,0.020647254,0.99987191,0.322890788,0.729326606,-0.182779416,0.999968112,0.360249579,0.704191446,0.162113905,0.999742448,0.458124965,0.657534599,-0.185017824,0.957966864,0.483029664,0.639556885,0.198892668,0.170488551,0.586334825,0.587297022,-0.19621186,0.875272453,0.59761703,0.572276175,0.213689849,0.206650406,0.605269074,0.5556373,-0.220024988,0.809631467,0.620349944,0.534991503,0.230014727,0.195893213,0.617542148,0.566088736,-0.225977808,0.776936769,0.626489997,0.546435416,0.206431702,0.193582892,0.61185658,0.582051098,-0.197064579,0.754184902,0.618839979,0.563761175,0.202434108,0.193402246,0.552330673,0.852395356,-0.129547611,0.999682367,0.559851766,0.816770256,0.129712626,0.99964565,0.757347226,0.786149621,-0.175093368,0.992990613,0.747238696,0.767694175,0.090134472,0.173065796,0.612916291,0.566951811,0.065060541,0.921989143,0.614641488,0.559753537,0.37679863,0.145157292,0.598915875,0.579198301,0.094882809,0.935035646,0.599549294,0.565214038,0.410575569,0.196742162,0.606540263,0.44704771,0.106443539,0.85177803,0.61068368,0.443691999,0.42717725,0.209278554
Anjaneyasana,0.448038965,0.254321486,-0.030506689,0.998531461,0.455512464,0.231369585,-0.06689547,0.999061584,0.458338678,0.230611578,-0.066895761,0.998538196,0.461053222,0.229607537,-0.066907093,0.998887599,0.453700244,0.2312437,-0.008459048,0.998952746,0.455227464,0.230667368,-0.008430222,0.997841895,0.456980526,0.229816005,-0.008541764,0.998100817,0.48328957,0.230239153,-0.156926766,0.998488367,0.478163481,0.231148005,0.111270688,0.997181654,0.459454238,0.271114945,-0.059046943,0.994357467,0.456638873,0.271390915,0.018165186,0.992921174,0.524032116,0.316106945,-0.322857797,0.996782899,0.503500879,0.318485051,0.275257528,0.997355819,0.479324192,0.199667886,-0.522060633,0.988973439,0.473646581,0.216450259,0.37788564,0.115809567,0.465169132,0.084219791,-0.47300297,0.958329856,0.463437736,0.111943834,0.273240685,0.308937788,0.470838964,0.051261,-0.520112455,0.930140376,0.470549732,0.081650272,0.263749123,0.353895724,0.476913452,0.04911337,-0.500838876,0.922021508,0.474031538,0.070330568,0.236778408,0.353604645,0.475004524,0.059658337,-0.464722633,0.910775304,0.471532345,0.082860366,0.252029091,0.392262936,0.537593901,0.643252134,-0.196755618,0.999762535,0.502307475,0.630033553,0.196525574,0.999884427,0.548980117,0.899162591,-0.301700681,0.98927933,0.355072737,0.638563514,0.303684413,0.902416527,0.725965381,0.876263261,-0.164862886,0.882625699,0.299897492,0.865932584,0.358849823,0.878282189,0.748784781,0.849208057,-0.148816898,0.915714443,0.312632591,0.915924609,0.360937774,0.936713278,0.775199771,0.911171317,-0.170797765,0.79680407,0.217763305,0.897569835,0.352350533,0.782568097
Vajrasana,0.569150329,0.367558807,-0.039575331,0.999333322,0.577431381,0.346422464,-0.064618789,0.999418139,0.580898225,0.345959455,-0.064646296,0.999544084,0.584685385,0.345470428,-0.064694405,0.999301672,0.573965371,0.34602043,-0.017612789,0.998967171,0.574681163,0.345332772,-0.017558381,0.999300957,0.575486302,0.344435126,-0.017655822,0.999519706,0.611618042,0.35517633,-0.129048407,0.999503374,0.603043795,0.351571769,0.078626163,0.999581516,0.579216242,0.389423758,-0.063128754,0.998806238,0.575301111,0.389012635,-0.002941446,0.998137116,0.644038677,0.486788362,-0.278291255,0.999323487,0.624855101,0.489511758,0.205686375,0.998076677,0.639052629,0.668216407,-0.284766644,0.980317354,0.638422251,0.653278708,0.18376784,0.047381032,0.539191484,0.770432472,-0.129129738,0.903342664,0.572230458,0.759302855,0.00269687,0.078024067,0.524616122,0.81015569,-0.174370214,0.886523306,0.55739069,0.776469767,-0.022788478,0.106933586,0.506525815,0.784737229,-0.159882486,0.878623366,0.554794252,0.773848772,-0.067367829,0.105179839,0.512027204,0.778671324,-0.121322945,0.845853031,0.561558127,0.768383205,-0.024736991,0.112899788,0.656137168,0.777233481,-0.154526904,0.999957085,0.63228631,0.775528014,0.154459894,0.999922037,0.441493928,0.860203564,-0.187026352,0.994444191,0.453514963,0.851995766,0.281461179,0.157730937,0.6501863,0.875920713,0.032267049,0.940589905,0.645784914,0.862406135,0.33790651,0.066764154,0.663061261,0.866276741,0.053924959,0.830863237,0.666128218,0.835570574,0.333425552,0.078837655,0.720533013,0.913264096,0.137262329,0.953159809,0.718056679,0.886557698,0.369939804,0.128663525
Tadasana,0.534583867,0.202602625,-0.120938443,0.99955678,0.542228103,0.189172909,-0.084866658,0.999560118,0.54569447,0.189062893,-0.0848618,0.999346972,0.549117923,0.189066991,-0.084883481,0.999441385,0.529170573,0.190053761,-0.094730809,0.99949646,0.524158299,0.190678433,-0.094763055,0.999386549,0.519469857,0.191343114,-0.094797984,0.999527097,0.552764773,0.198881164,0.078266785,0.999580324,0.514171481,0.199115694,0.039296467,0.999662459,0.542084277,0.219640747,-0.061443496,0.999275744,0.526247203,0.218983591,-0.074468687,0.999244511,0.575778961,0.276613116,0.094636329,0.99748385,0.486629874,0.271172583,-0.001776404,0.998301208,0.585261643,0.170246631,-0.046929594,0.960834563,0.478256464,0.172921926,-0.303736001,0.988862574,0.553192437,0.079697594,-0.156662583,0.931001902,0.519216895,0.078113183,-0.485185474,0.976638079,0.546684146,0.058167491,-0.202059984,0.846025407,0.529503226,0.057225604,-0.551613152,0.935936987,0.542871356,0.05854423,-0.190568998,0.836820424,0.529809594,0.056021322,-0.533326864,0.929486156,0.543417394,0.066849701,-0.16142875,0.826708734,0.527842581,0.063895971,-0.489514261,0.924029887,0.552840948,0.537236512,0.012494416,0.999769747,0.489301682,0.536099672,-0.012528284,0.999780536,0.554385245,0.731553853,0.002948325,0.99023664,0.486804485,0.732227564,-0.014110697,0.987611294,0.559777141,0.924720764,0.168708771,0.985047758,0.499450356,0.926026523,0.156508178,0.985023975,0.549588859,0.946097374,0.173712492,0.857747614,0.507269025,0.949606895,0.162072852,0.836573482,0.578497767,0.978430808,-0.015378985,0.970293581,0.479922682,0.980536759,-0.020947691,0.972858965
Anjaneyasana,0.448410809,0.256178498,-0.021105755,0.998740673,0.455679953,0.23417674,-0.057174724,0.999212086,0.45849967,0.233358204,-0.057180792,0.9987638,0.461204618,0.232321158,-0.057204358,0.999077022,0.453934252,0.234232992,0.002090756,0.999108374,0.455470264,0.233693182,0.002116882,0.998157144,0.457230419,0.232857838,0.002004037,0.998401046,0.483231395,0.233108997,-0.146962672,0.998761773,0.478339136,0.233800262,0.124584839,0.99758172,0.459796011,0.272171229,-0.049572591,0.995083272,0.457141727,0.272462308,0.02854079,0.993790329,0.523466825,0.316898912,-0.31594187,0.99710381,0.50258702,0.321062684,0.288906068,0.997555733,0.476654142,0.198691234,-0.529303491,0.990301251,0.471825987,0.21817477,0.392639488,0.12370079,0.463876396,0.082666941,-0.500203252,0.962777555,0.463127613,0.112493083,0.29958564,0.336744726,0.470378458,0.050510298,-0.551191628,0.935490072,0.470994771,0.081731223,0.291243821,0.379443347,0.476578295,0.050108116,-0.530430555,0.927818298,0.474357516,0.071997248,0.266126424,0.378947347,0.474599987,0.061056774,-0.491944134,0.918632567,0.471702278,0.085205026,0.278335869,0.418866903,0.536729515,0.643755913,-0.191826135,0.999773502,0.501167059,0.630212069,0.191575199,0.999893486,0.548361242,0.899983168,-0.301869452,0.99022156,0.353762329,0.636201441,0.273543358,0.90911305,0.724381328,0.875977576,-0.117922664,0.883022308,0.299195647,0.864703357,0.33043614,0.890118897,0.747011483,0.847816527,-0.096118897,0.912636638,0.312707335,0.915204763,0.333078086,0.938442707,0.773410201,0.906481862,-0.105117619,0.794192374,0.219102815,0.895881057,0.325478077,0.801251411
Dhanurasana,0.229789108,0.721761346,0.003607245,0.999857962,0.230071098,0.69780463,-0.020332912,0.999858558,0.231704593,0.696141303,-0.020327395,0.999902487,0.233739167,0.69438237,-0.020549111,0.999857068,0.22887668,0.697561085,0.018635582,0.999858439,0.229572177,0.695701063,0.018586459,0.99989599,0.230672449,0.693671465,0.018533055,0.999870718,0.25401172,0.68411696,-0.096317321,0.999909103,0.253251016,0.681718767,0.077646494,0.99990207,0.244770914,0.729379416,-0.022298656,0.999875367,0.24221465,0.730086505,0.02811409,0.999872684,0.327192485,0.73340106,-0.180641592,0.999967039,0.363809288,0.708412349,0.150506333,0.99977535,0.460678488,0.658381283,-0.177694768,0.953329682,0.486592144,0.639673233,0.181548268,0.177175269,0.588571191,0.59711355,-0.179707393,0.877440572,0.602564514,0.582449973,0.195960909,0.221591145,0.608638525,0.565531015,-0.199722379,0.810428441,0.625826299,0.545146286,0.208087772,0.205243215,0.621255159,0.576318145,-0.203820869,0.7776829,0.630713344,0.556505084,0.186566666,0.202270538,0.616338789,0.592292547,-0.180003077,0.758769453,0.623701155,0.574071825,0.184895962,0.202674106,0.554546297,0.852954865,-0.124628104,0.99969238,0.563277483,0.819054425,0.12469478,0.999672651,0.760360301,0.792430639,-0.160378486,0.992262661,0.753143072,0.779004693,0.072767206,0.174454093,0.614437699,0.575552702,0.07776773,0.933306098,0.618536294,0.573339403,0.369031221,0.166803971,0.600894034,0.586564064,0.105520107,0.946305037,0.602593243,0.577481151,0.402971655,0.226473913,0.606128931,0.449474812,0.101605818,0.8737216,0.612373888,0.454338372,0.41093868,0.238235965
Dhanurasana,0.227784425,0.724128067,-0.012184794,0.999808669,0.226720929,0.700451732,-0.036919672,0.999813139,0.228335336,0.698800147,-0.036917958,0.999873698,0.230392605,0.696989357,-0.037165705,0.99981904,0.225534827,0.700185001,0.003166253,0.999821246,0.226250529,0.698323786,0.003126528,0.999869227,0.227353409,0.696190059,0.003066899,0.999833941,0.250821114,0.686880469,-0.115045115,0.99988389,0.249739528,0.684418857,0.065472171,0.999878228,0.243991971,0.732108116,-0.038869638,0.999843895,0.241614789,0.732778013,0.013236076,0.999833345,0.326896936,0.735511243,-0.203803971,0.999959588,0.359933645,0.713463545,0.147127107,0.999750376,0.461121261,0.660473168,-0.195234954,0.949977696,0.48560077,0.64429754,0.184194267,0.183239728,0.588645875,0.596338272,-0.191448003,0.880415738,0.599917471,0.582285285,0.19778125,0.234919682,0.611501813,0.564416826,-0.213076308,0.813524783,0.626617074,0.5451231,0.211156368,0.214934558,0.621287227,0.576630533,-0.220357269,0.780726016,0.630684018,0.5546363,0.188256249,0.211057752,0.615373254,0.59288913,-0.192727849,0.763590455,0.622690797,0.573527098,0.186115503,0.211716935,0.556681097,0.852647603,-0.13086547,0.999696791,0.564466178,0.819358408,0.130972415,0.999680877,0.762907267,0.794615686,-0.164569736,0.992142975,0.753998339,0.782350123,0.087566659,0.192381054,0.615360439,0.578497529,0.082290977,0.938995779,0.619763196,0.577247262,0.387012541,0.184398681,0.600888252,0.589862764,0.112029076,0.948821306,0.601795495,0.582288742,0.421927929,0.244443446,0.604538143,0.450572163,0.126400843,0.886424839,0.612500072,0.457143575,0.439967543,0.261788696
Dhanurasana,0.225502178,0.702127457,-0.017907392,0.999845266,0.228465393,0.682278275,-0.041474022,0.999853253,0.230686218,0.681209922,-0.041490566,0.999900818,0.233128235,0.680011153,-0.041736949,0.999855161,0.227243096,0.680913031,0.000557646,0.99985379,0.228640467,0.678932607,0.000532712,0.999893069,0.230328366,0.676680148,0.000513644,0.99986428,0.253772199,0.674684405,-0.116784558,0.999905169,0.253383338,0.670323789,0.073786944,0.999894083,0.240997866,0.715396523,-0.043738883,0.999856651,0.238531545,0.714270413,0.010821836,0.999854624,0.323846489,0.730019867,-0.207367733,0.999961257,0.359122843,0.704695702,0.153106123,0.999726832,0.458722413,0.655229986,-0.195928469,0.953820705,0.48117739,0.63915807,0.185907811,0.18165645,0.587132394,0.58197701,-0.195487067,0.865410388,0.596947551,0.568384707,0.193690509,0.215043262,0.604121685,0.550735831,-0.221189618,0.7981264,0.618623137,0.527362466,0.207255125,0.202600434,0.616511047,0.562228501,-0.229198501,0.76307857,0.625039876,0.541851103,0.182483062,0.200745091,0.612196624,0.578747332,-0.197477534,0.739771485,0.61863327,0.561777115,0.181050494,0.199713096,0.552775621,0.852050424,-0.130626351,0.999610722,0.560146034,0.81724757,0.130783841,0.999600589,0.755169809,0.782840192,-0.184773773,0.992568076,0.746885419,0.764567077,0.093702406,0.174070761,0.612854958,0.564563036,0.064484484,0.924237251,0.614067912,0.558021188,0.383699477,0.151443556,0.599379659,0.574985623,0.094046868,0.938732684,0.598504603,0.562821388,0.416695118,0.200977787,0.606444657,0.443267465,0.117203757,0.857205451,0.610198855,0.441000253,0.446936995,0.213740855
FoldPose,0.382624894,0.518546939,-0.256038606,0.969854236,0.366031259,0.516393542,-0.28867209,0.973554075,0.365050912,0.514010727,-0.288574696,0.971659124,0.364273578,0.511568725,-0.288531035,0.977164626,0.365618706,0.515569866,-0.246960193,0.963305175,0.364301085,0.512512147,-0.247108862,0.962624788,0.363009185,0.509072542,-0.24719128,0.971092939,0.363160014,0.485594869,-0.365707457,0.956501722,0.359959781,0.482787609,-0.176153585,0.937495708,0.39348188,0.501507401,-0.277864158,0.967945814,0.392752439,0.501238883,-0.222518533,0.951844275,0.411325753,0.436285645,-0.450266272,0.979167998,0.404300034,0.452930033,-0.047157705,0.993000209,0.417646021,0.605756938,-0.544344425,0.886677384,0.4156591,0.612929523,-0.02821539,0.183094174,0.417995304,0.741820335,-0.490465105,0.69072473,0.416286707,0.754785478,-0.164687261,0.192097217,0.421722025,0.787290692,-0.549587786,0.63058424,0.415467024,0.794904947,-0.181236371,0.183193162,0.423160613,0.793735385,-0.525981963,0.62951088,0.417833269,0.802159011,-0.233631819,0.185725585,0.422984421,0.778991759,-0.483593762,0.575818539,0.420668274,0.790566981,-0.192631483,0.191883698,0.590436101,0.372761428,-0.145944625,0.968204439,0.56849587,0.386199951,0.146230325,0.97386843,0.553470016,0.605687082,-0.16623053,0.874613702,0.536100507,0.594892919,0.084510133,0.196887895,0.530896306,0.841772795,-0.099321693,0.9412058,0.529486418,0.834970832,0.17502071,0.294018835,0.543556869,0.88610357,-0.098432705,0.912702322,0.541385829,0.878700078,0.181325853,0.28927362,0.453255653,0.893268764,-0.230660051,0.94323045,0.464306742,0.89040333,0.084648252,0.359513581
Bhadrasana,0.515972853,0.542044759,-0.532256782,0.999648869,0.523559213,0.517089963,-0.525601268,0.999878585,0.528734446,0.51602596,-0.525625229,0.999797225,0.533738911,0.51476568,-0.525780618,0.9998191,0.507951379,0.515812337,-0.528567493,0.99993819,0.501486719,0.514038265,-0.528694928,0.999912798,0.495151609,0.512232125,-0.528760672,0.999925315,0.53897953,0.511245966,-0.390610993,0.999592662,0.480457067,0.509752452,-0.402061135,0.999919176,0.522674024,0.556400061,-0.473427236,0.999957502,0.504349113,0.556820989,-0.476781517,0.999981642,0.57763052,0.592243254,-0.302776426,0.998421013,0.432216644,0.602637351,-0.320586562,0.999827027,0.581552327,0.740604043,-0.370411456,0.916716456,0.439718187,0.73653239,-0.408112764,0.938813806,0.545062363,0.841665864,-0.591150701,0.756054342,0.468134463,0.827562034,-0.632498205,0.853590667,0.530246139,0.872202158,-0.652017534,0.757242262,0.47676,0.864015281,-0.689203262,0.865598738,0.52064693,0.852410853,-0.679863393,0.76667434,0.487240881,0.845894456,-0.71505338,0.863584399,0.522912502,0.841038883,-0.606230259,0.731629789,0.486582607,0.835110784,-0.645088553,0.830825925,0.552328706,0.806772947,0.005922333,0.997155905,0.463325828,0.812940955,-0.006363124,0.998569071,0.699439824,0.727692246,-0.199549422,0.950980663,0.305933356,0.734334648,-0.155039445,0.943293452,0.546575665,0.853389502,-0.15852052,0.787381828,0.459229648,0.869374812,-0.128653169,0.79881078,0.525470257,0.866370499,-0.148450375,0.659268498,0.482111067,0.882162273,-0.121128164,0.724496841,0.513634026,0.852299511,-0.237539366,0.700834513,0.481262445,0.90907079,-0.212350845,0.723825574
Tadasana,0.533867061,0.202449366,-0.101126686,0.999472439,0.541047275,0.1889617,-0.064190648,0.999403656,0.544507444,0.188817605,-0.06417565,0.999092698,0.5479514,0.188757136,-0.064205945,0.999267995,0.528096914,0.189838067,-0.071787827,0.999317288,0.523151457,0.19041726,-0.071809053,0.999139786,0.518506885,0.191048861,-0.071839243,0.999390423,0.551451087,0.197830305,0.09426035,0.999405921,0.51280129,0.197987318,0.060898878,0.99955368,0.541174293,0.219804958,-0.044052742,0.998984098,0.525383115,0.219034508,-0.054094106,0.999001741,0.574629784,0.274933785,0.114452675,0.997808874,0.486176401,0.269913048,0.027500093,0.998395979,0.583751976,0.169988856,0.017801952,0.964753211,0.479042828,0.170192674,-0.215658426,0.990853131,0.550731003,0.078850903,-0.006089482,0.927285016,0.518452048,0.076093189,-0.328179836,0.974971592,0.54519093,0.057627473,-0.036950551,0.829182267,0.52829349,0.05492935,-0.384034574,0.92682302,0.541407943,0.057683609,-0.026937788,0.819506586,0.528484702,0.053991724,-0.367657125,0.919897437,0.541782498,0.066107929,-0.008688207,0.813756824,0.526657701,0.062012058,-0.331719428,0.916038275,0.553792596,0.537883759,0.011917964,0.999746263,0.491468251,0.537438214,-0.011858431,0.999738097,0.555816054,0.728926659,-0.002373859,0.989780962,0.487184674,0.728439748,-0.019179517,0.987517655,0.55898577,0.921053529,0.161152095,0.9858374,0.50075835,0.922226369,0.148740202,0.986608624,0.548562407,0.942276001,0.166041747,0.87426877,0.508717179,0.94700855,0.154266953,0.846953213,0.578562975,0.977185547,-0.017771397,0.972225904,0.482899994,0.977059543,-0.023062263,0.975157142
Bhadrasana,0.51513648,0.535049379,-0.507355571,0.999520123,0.522423148,0.511299551,-0.495781571,0.999807358,0.527637362,0.509914815,-0.495813549,0.999631584,0.532855392,0.508395374,-0.495945632,0.999684453,0.506887794,0.511080921,-0.499176562,0.999917924,0.500495553,0.509545028,-0.499315441,0.999878526,0.494493425,0.508093119,-0.499364614,0.99990356,0.538058877,0.505841017,-0.358499169,0.999143302,0.48031798,0.506211817,-0.372151256,0.999881566,0.52183044,0.550998509,-0.450540364,0.999930322,0.503891766,0.550403714,-0.454330981,0.999978781,0.577489376,0.592932522,-0.278550357,0.996399522,0.432982296,0.603551567,-0.30575937,0.999789,0.59273988,0.74335748,-0.359315693,0.83375752,0.418052197,0.732414544,-0.40667671,0.932184935,0.547295749,0.838567674,-0.591048181,0.620839894,0.465049416,0.825256765,-0.632545829,0.847497463,0.528758287,0.870909631,-0.655056596,0.631608188,0.477910608,0.860223591,-0.691925406,0.847130954,0.519171357,0.848933816,-0.677667141,0.641379058,0.48857826,0.839794219,-0.713400722,0.844143152,0.522648931,0.836788118,-0.605055332,0.601787806,0.486932814,0.828343272,-0.643618524,0.811705232,0.554595113,0.818336904,0.01106606,0.997312546,0.466664374,0.819711804,-0.011546778,0.998945117,0.687282026,0.709170759,-0.167527318,0.953386962,0.324537247,0.696539819,-0.173000664,0.955305159,0.542536914,0.848396599,-0.129499808,0.826000094,0.470821083,0.871320605,-0.128265589,0.876904488,0.522042036,0.866687775,-0.120234251,0.705037057,0.486057907,0.880539954,-0.119643711,0.815333128,0.512478173,0.848240197,-0.205469772,0.758772373,0.502497494,0.903974414,-0.206523135,0.808301747
Tadasana,0.534849584,0.201843828,-0.137721688,0.999616086,0.542446136,0.188617527,-0.100528955,0.999619186,0.545950294,0.188538522,-0.100513183,0.999430001,0.54943347,0.188576281,-0.100534275,0.999523282,0.529411137,0.189575702,-0.106531285,0.999563932,0.524388254,0.190292373,-0.106563404,0.99945724,0.519652963,0.191031769,-0.10657151,0.999590635,0.553595126,0.198454365,0.06475272,0.999620318,0.514306962,0.199179992,0.03873226,0.999691904,0.542471111,0.218498886,-0.078258917,0.99932009,0.526515424,0.218063399,-0.086052671,0.999296248,0.577821791,0.275751024,0.077203102,0.997736156,0.487132788,0.273507982,0.005310734,0.99834013,0.585344195,0.170027584,-0.0780503,0.965282798,0.477482498,0.173084423,-0.273056805,0.989660382,0.551816165,0.079531394,-0.159070089,0.940585911,0.519075036,0.077917933,-0.428920925,0.976898432,0.544971943,0.058075406,-0.206417367,0.860391796,0.529157698,0.056704476,-0.492243916,0.934425473,0.541496634,0.058174867,-0.194443613,0.851094425,0.529656231,0.055346608,-0.473729223,0.927319586,0.542101204,0.066315703,-0.16307421,0.841127396,0.527646184,0.063349679,-0.432620108,0.921925962,0.556944966,0.537513018,0.012134896,0.999767184,0.492963225,0.536235511,-0.012139341,0.999774039,0.556037009,0.733954072,0.006465303,0.989764452,0.489566147,0.732409656,-0.005958518,0.987172723,0.560855985,0.925259233,0.180288285,0.984591484,0.498721182,0.926575005,0.174392149,0.984284163,0.550869048,0.946364582,0.186849743,0.861788094,0.506479144,0.950114608,0.180838808,0.826922834,0.580322623,0.979745209,-0.000416621,0.970165253,0.479939759,0.980478287,-0.002234296,0.971547067
Vajrasana,0.568082631,0.361723244,0.008053191,0.999594092,0.578545511,0.342115432,-0.01805714,0.999606729,0.58203429,0.34161064,-0.018048607,0.999694526,0.586012304,0.341247022,-0.018053424,0.99955833,0.575880766,0.342289925,0.030099694,0.999228537,0.5771631,0.341888368,0.030134058,0.999470413,0.578671813,0.341380388,0.03004458,0.999628782,0.61005491,0.352306396,-0.093716323,0.999559164,0.601536155,0.350536555,0.11759834,0.999540687,0.579980969,0.38716349,-0.020204859,0.998942316,0.576647103,0.386416495,0.041192252,0.99780488,0.643276393,0.483163863,-0.252800286,0.99968493,0.628816664,0.487683952,0.23517935,0.998010755,0.634677172,0.671253264,-0.266936421,0.984130979,0.641806543,0.664752841,0.208047301,0.027195867,0.528129458,0.769914985,-0.11597304,0.917267025,0.572145522,0.765105069,0.016739814,0.039649524,0.507880509,0.796078086,-0.155941218,0.895513415,0.548597157,0.792474806,-0.004943883,0.053185269,0.497140735,0.786589563,-0.141386405,0.886632204,0.545105875,0.783187985,-0.049941119,0.051909454,0.504571736,0.778577685,-0.106903747,0.843153775,0.552146792,0.780445039,-0.01068477,0.05655795,0.654524267,0.798223317,-0.148757964,0.999944329,0.629796624,0.792236686,0.148751155,0.999877393,0.439596474,0.861233175,-0.167642906,0.996664464,0.444364637,0.851543665,0.295057148,0.241379932,0.649680793,0.872120082,0.052303553,0.960287869,0.640894115,0.861339629,0.352911115,0.104978353,0.660334468,0.857459426,0.072748072,0.848564148,0.656408668,0.842550218,0.346594006,0.103466228,0.729120374,0.889707863,0.164346442,0.967167974,0.723702967,0.885191262,0.406046301,0.195980683
Bhadrasana,0.519909859,0.531984448,-0.431449085,0.998847902,0.526844382,0.508927286,-0.424852371,0.999554336,0.531530857,0.508084655,-0.424896091,0.999312282,0.53637588,0.506856501,-0.42504549,0.999417543,0.511762202,0.507617414,-0.43004331,0.999732971,0.505341649,0.506023645,-0.430121601,0.999612212,0.498967826,0.50439465,-0.430168539,0.999666154,0.540323436,0.504963338,-0.30015102,0.998500049,0.483927399,0.50347507,-0.321774423,0.999525726,0.525812387,0.548633158,-0.377110898,0.999804616,0.509094298,0.54895401,-0.383416951,0.999899745,0.576032281,0.586364627,-0.2379255,0.995675802,0.439251512,0.596751213,-0.259206057,0.99937284,0.567918599,0.727370858,-0.314129561,0.777835548,0.458437055,0.732140958,-0.351770818,0.860041201,0.547146976,0.837579966,-0.582351089,0.658757389,0.474514484,0.826835096,-0.590385139,0.73021698,0.535017729,0.866029382,-0.642986298,0.687453628,0.480074078,0.865614176,-0.644591033,0.773878574,0.525731981,0.851225197,-0.667741895,0.700916886,0.490051806,0.851352334,-0.669770122,0.779156029,0.527195215,0.840894103,-0.597006023,0.677197933,0.48987031,0.840169489,-0.603205562,0.754689217,0.550089478,0.807008564,0.004872283,0.993891656,0.465805203,0.814655006,-0.00527989,0.996876597,0.698244035,0.729447901,-0.184210092,0.958565712,0.307531595,0.732237458,-0.149852544,0.951320946,0.549174547,0.852023482,-0.172667786,0.811187923,0.460428864,0.875324249,-0.144194126,0.827873826,0.526696622,0.864900708,-0.16433613,0.680469871,0.481003106,0.884947658,-0.137116253,0.75308758,0.5191046,0.850028753,-0.241589859,0.713726819,0.488217503,0.902585626,-0.218842596,0.752194822
