class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Bhujangasan,0.207640439,0.386132777,-0.249336436,0.999909699,0.222065613,0.362773359,-0.238852188,0.999897063,0.22661218,0.361950338,-0.238969892,0.999874711,0.231571838,0.361050099,-0.239108369,0.999884486,0.213944644,0.364225984,-0.199443489,0.999895573,0.213244528,0.364310563,-0.199502707,0.999877632,0.212592691,0.364289492,-0.199442416,0.99991405,0.255480498,0.370749414,-0.187525272,0.999783754,0.234847307,0.371367574,-0.006245243,0.999864876,0.219898775,0.418837458,-0.231230855,0.999820232,0.211847261,0.416149706,-0.179215476,0.999886811,0.282956451,0.497051656,-0.325881034,0.999869525,0.303786665,0.493002564,0.195616633,0.99988991,0.279770166,0.723090172,-0.410010725,0.989577711,0.31269747,0.707706213,0.207205936,0.091399871,0.231192827,0.942100644,-0.406412601,0.973632514,0.269441426,0.890059352,0.108455837,0.272058874,0.185028762,0.950496674,-0.465296656,0.952338338,0.242008567,0.890633404,0.096594878,0.297584236,0.179946393,0.939063489,-0.427049071,0.951490998,0.236274272,0.895221949,0.048959695,0.287198901,0.197629541,0.937451899,-0.392955244,0.925831139,0.247976035,0.900261819,0.083127424,0.258839637,0.435366452,0.835893452,-0.176519826,0.999584138,0.446627796,0.805231452,0.175779134,0.999295712,0.678689778,0.895723224,-0.163680792,0.931213617,0.68099618,0.865834117,0.217311934,0.249986649,0.894196391,0.85351181,-0.054162968,0.982783973,0.870739758,0.828155816,0.402596414,0.468334198,0.928785205,0.816762507,-0.042075627,0.982226849,0.905784428,0.807956696,0.418454081,0.66200453,0.948310554,0.916481078,-0.140927121,0.979466736,0.920381069,0.891472042,0.349025428,0.667180181
FoldPose,0.330092013,0.436570257,-0.254388511,0.981348455,0.312754154,0.424700886,-0.287652612,0.979272425,0.312505066,0.420689225,-0.287585706,0.980742514,0.312141925,0.416578978,-0.28754729,0.98356849,0.311681092,0.42920059,-0.24193196,0.97829926,0.310709268,0.428454906,-0.242084309,0.979968727,0.309700161,0.427770644,-0.242137715,0.979814053,0.317411572,0.380146503,-0.350222111,0.96923697,0.313487619,0.394783407,-0.146721452,0.967664063,0.350169569,0.422705114,-0.270169437,0.975960493,0.349217713,0.42889002,-0.210334942,0.957017601,0.397753298,0.366474241,-0.437669188,0.994879365,0.392529488,0.366800427,0.024170687,0.990864277,0.440541327,0.561345458,-0.507147014,0.925615728,0.439226687,0.555463076,0.046005301,0.085968435,0.456255198,0.747301698,-0.450631291,0.867505491,0.457659572,0.746670365,-0.049827561,0.071823932,0.45530802,0.807541132,-0.506833971,0.824661076,0.456477702,0.790642142,-0.043522365,0.071877934,0.45471105,0.814688623,-0.469843477,0.817035019,0.45673722,0.804102302,-0.098474093,0.071092837,0.457194179,0.800664306,-0.437193066,0.769543052,0.46053654,0.793593228,-0.076730616,0.078957826,0.610665619,0.284539878,-0.153913409,0.974660873,0.594859958,0.28835535,0.154278725,0.968800724,0.579157114,0.558226705,-0.107959867,0.865814924,0.56523627,0.559603155,0.162377536,0.125839949,0.553066015,0.858160675,-0.025736544,0.956711113,0.552627623,0.836812556,0.257290244,0.23514916,0.568747163,0.893090963,-0.021809932,0.936016738,0.566756248,0.878328919,0.264935642,0.253832549,0.460922658,0.89831841,-0.145218045,0.944042981,0.464645773,0.88834095,0.176197246,0.262216687
Bhadrasana,0.54254353,0.404886633,-0.399501026,0.999142647,0.553103566,0.38382712,-0.379368961,0.999717116,0.55917114,0.384097457,-0.379446894,0.999588847,0.565195978,0.384909123,-0.379555851,0.999674082,0.530890107,0.385723948,-0.380548298,0.999832392,0.522586226,0.387429297,-0.380656987,0.99977839,0.515310585,0.389315337,-0.380740106,0.999815702,0.574955463,0.399109811,-0.239878625,0.999046504,0.506751001,0.403268933,-0.243310735,0.99966234,0.556261659,0.43329221,-0.347129017,0.999874234,0.528147697,0.436368942,-0.347973287,0.999931693,0.626666129,0.554957926,-0.204396516,0.987130284,0.452424049,0.555464029,-0.224199131,0.998603523,0.624174953,0.74458611,-0.288980097,0.754591942,0.452554882,0.738601327,-0.32470566,0.874817908,0.584093928,0.857934952,-0.528767109,0.625270963,0.497837722,0.85455054,-0.573157609,0.794210434,0.567420185,0.896746039,-0.58884114,0.667752504,0.50935322,0.890310705,-0.629944563,0.805861115,0.555366635,0.874572575,-0.617328048,0.694769979,0.520445704,0.871533334,-0.655435979,0.814620256,0.558459997,0.86011976,-0.544337451,0.691575646,0.518503129,0.858124673,-0.585664809,0.813243091,0.59288919,0.821652949,0.006580541,0.998106182,0.487642378,0.829266369,-0.007070831,0.998670876,0.77184999,0.762005746,-0.162097499,0.968155921,0.304953098,0.743035674,-0.150254801,0.951363027,0.586321652,0.885411799,-0.125363022,0.831573784,0.494139254,0.88835597,-0.106465302,0.824051261,0.565304637,0.886265695,-0.113354325,0.665809929,0.512031198,0.892228186,-0.093121126,0.704442322,0.546746135,0.884494901,-0.204083398,0.74263984,0.522431314,0.888077438,-0.190768018,0.786845028
Tadasana,0.484357208,0.234784558,-0.22133036,0.999391854,0.491238594,0.220472366,-0.186571121,0.999228537,0.495511532,0.220329866,-0.186519817,0.998811364,0.498850107,0.220196441,-0.186571121,0.999086678,0.477006108,0.221248001,-0.192204565,0.999076545,0.471924871,0.221855536,-0.192259848,0.998752236,0.467840582,0.222605363,-0.19229269,0.99919498,0.504104972,0.22543554,-0.023078762,0.999124408,0.46263814,0.229948297,-0.045508415,0.999339223,0.492968023,0.250894904,-0.161334291,0.998975098,0.475938797,0.250629574,-0.168217957,0.998975992,0.533108115,0.292670131,0.017659113,0.998585224,0.437507778,0.294083446,-0.043755643,0.998569429,0.538623035,0.18955037,-0.072630264,0.980478287,0.431136221,0.19153446,-0.211042121,0.993628561,0.502554595,0.090970948,-0.116436444,0.956231952,0.475130379,0.090917222,-0.286407948,0.981570959,0.496813446,0.065098412,-0.161646515,0.878910184,0.484664142,0.066245191,-0.347717375,0.938130617,0.493977308,0.063860074,-0.156677067,0.868325889,0.484559476,0.064357348,-0.331604391,0.930585623,0.494337857,0.073878162,-0.122732438,0.863557279,0.482452333,0.073766068,-0.290255964,0.925018847,0.512352645,0.535652459,0.006362233,0.999691606,0.448343754,0.536824346,-0.006341827,0.999580085,0.504427314,0.729167938,-0.000664515,0.991211951,0.447905868,0.729696453,0.006574211,0.986207187,0.49767223,0.908542812,0.232313305,0.987594843,0.464523882,0.914405227,0.234351128,0.984730124,0.494668007,0.924764931,0.24550572,0.880950749,0.468494952,0.933356345,0.245935559,0.83046931,0.502825081,0.966022551,0.053568937,0.977137983,0.460729599,0.970278144,0.059348028,0.973876059
Bhujangasan,0.200403288,0.386911005,-0.22785759,0.999905884,0.213158563,0.36288777,-0.221175939,0.999894142,0.217988938,0.361917615,-0.221295804,0.9998734,0.222796917,0.361143172,-0.221437782,0.999885976,0.20545879,0.364329904,-0.179635972,0.999888778,0.204894662,0.364376545,-0.179707557,0.999871492,0.204266876,0.364339679,-0.17966035,0.99991107,0.248227447,0.371517092,-0.190625817,0.999787509,0.228874654,0.371969879,0.006220152,0.999863088,0.212541148,0.419882864,-0.214461356,0.999831796,0.206327155,0.416981041,-0.160098746,0.99988997,0.281159818,0.498057246,-0.331032664,0.999875546,0.299606025,0.493958801,0.201095507,0.999891579,0.279098451,0.723417044,-0.408985615,0.989711642,0.311224282,0.708085656,0.209019631,0.092507526,0.23154588,0.942124188,-0.401357412,0.974130511,0.268488109,0.890428543,0.102084063,0.266254902,0.187569603,0.949969828,-0.461547524,0.953695953,0.241654307,0.891147196,0.087793224,0.291064113,0.181503922,0.938563943,-0.424437761,0.952700496,0.235322684,0.89560926,0.039277412,0.281015426,0.198905408,0.937154889,-0.388354152,0.927348375,0.246908382,0.900482535,0.07553269,0.254196227,0.434880584,0.835791528,-0.177027404,0.999581575,0.444875181,0.805688083,0.176371619,0.999287963,0.674943328,0.895476997,-0.166261062,0.932082176,0.676472485,0.866337538,0.215427905,0.253924102,0.891210735,0.8533445,-0.034027997,0.983163476,0.868879437,0.828950107,0.409960598,0.476039737,0.922152162,0.816198111,-0.019237077,0.982680738,0.904866099,0.805765271,0.426874787,0.672112882,0.944647908,0.912611961,-0.119620338,0.979928851,0.920043945,0.891545713,0.352538317,0.675028086
Bhujangasan,0.210572526,0.404614508,-0.23317036,0.999885619,0.2247096,0.380123734,-0.218450859,0.999874175,0.23011978,0.378748387,-0.218558222,0.999847233,0.235817432,0.377282411,-0.218683988,0.999865055,0.213685662,0.38287285,-0.184951738,0.999865055,0.211550027,0.383079052,-0.184981883,0.999837101,0.209206745,0.383238316,-0.184910595,0.999886751,0.256935298,0.384945005,-0.148181438,0.999742627,0.22758393,0.388073981,0.00588803,0.999819696,0.224367574,0.43326658,-0.206478864,0.999752283,0.213567495,0.432228625,-0.162733302,0.999846756,0.277520001,0.502121806,-0.273195624,0.999908566,0.296583384,0.504375994,0.205607295,0.999891281,0.284995794,0.722768128,-0.374581218,0.990881979,0.314445019,0.71543479,0.227266118,0.088480584,0.231956646,0.940302432,-0.384741277,0.977459073,0.275612831,0.892415643,0.134766906,0.269359291,0.190009862,0.949924707,-0.43469888,0.956158578,0.248608425,0.894720495,0.124553047,0.293523163,0.182250574,0.939457774,-0.395081699,0.954570115,0.241272062,0.898207784,0.083907977,0.28124705,0.198468849,0.937341869,-0.369931847,0.929449439,0.253018767,0.901951015,0.113119639,0.25336659,0.430793375,0.841336668,-0.170909777,0.999549031,0.44061628,0.819540441,0.170016125,0.99915719,0.674054801,0.897541463,-0.159475654,0.943319738,0.676520586,0.870630383,0.201532006,0.256288111,0.906779408,0.855707765,-0.093856722,0.98066479,0.873163223,0.829424322,0.354934365,0.42804721,0.942645669,0.805895448,-0.085910007,0.976569831,0.904607415,0.806946099,0.367721409,0.584141314,0.947006583,0.915679932,-0.180754751,0.975474298,0.918560386,0.895844102,0.29957062,0.619588912
Tadasana,0.482792199,0.233234659,-0.093722373,0.999475479,0.489645094,0.220665485,-0.054025687,0.99933517,0.493532747,0.22073783,-0.053987622,0.998981178,0.496888787,0.220750764,-0.054053437,0.999207497,0.475857913,0.221734866,-0.05950889,0.99917078,0.470705092,0.222549185,-0.059545886,0.998866916,0.466350794,0.223422095,-0.059534781,0.999271393,0.501914859,0.227845803,0.11122404,0.999273479,0.461214244,0.23187317,0.08996696,0.999420404,0.491003215,0.249203339,-0.035368815,0.99914217,0.474202782,0.249886587,-0.04179709,0.999171913,0.531337619,0.297537893,0.130255252,0.998782039,0.434726417,0.297779024,0.075055592,0.998479366,0.54256171,0.190558404,0.033899922,0.981740355,0.422030777,0.190787256,-0.078371994,0.992781341,0.500292301,0.094591208,0.00717871,0.951890588,0.471348286,0.094478168,-0.124772869,0.97372514,0.493863285,0.068512335,-0.040180806,0.865667105,0.482283831,0.068831325,-0.186111942,0.913395047,0.490918249,0.068752766,-0.032715261,0.853813946,0.482129246,0.069282435,-0.171123162,0.903568923,0.491326809,0.079461791,0.000870737,0.850282431,0.479557186,0.079939082,-0.130026281,0.899174869,0.510376096,0.539552271,0.004925256,0.999721527,0.446174383,0.54073298,-0.004772682,0.99958384,0.504870951,0.729988337,-0.015816104,0.99332881,0.447652102,0.730076194,-0.015023591,0.98849088,0.497453213,0.906979918,0.228856757,0.989690006,0.463563681,0.913397491,0.23297143,0.98709327,0.49448818,0.921778262,0.241564944,0.88473475,0.467221797,0.930543661,0.246096179,0.83990401,0.503677726,0.965532541,0.052675914,0.979451597,0.46122545,0.970864475,0.056197543,0.976731479
Bhujangasan,0.218732625,0.386987805,-0.196559846,0.999890745,0.232637003,0.364740282,-0.193187207,0.999871314,0.236964583,0.364173591,-0.193302795,0.99983269,0.241815969,0.36325562,-0.193419844,0.999840558,0.224187061,0.3656497,-0.153496072,0.999882162,0.223026365,0.365693778,-0.153553888,0.999850273,0.221846968,0.36574465,-0.153520152,0.999892652,0.264771998,0.37289238,-0.171533793,0.999676406,0.241472214,0.374481559,0.014167247,0.999818861,0.229868174,0.418496877,-0.186959669,0.999678373,0.222927734,0.415468037,-0.135117561,0.999824643,0.288383126,0.497799724,-0.310293436,0.999849319,0.30803898,0.49650383,0.201927155,0.999898851,0.278803885,0.723920286,-0.397979319,0.986734986,0.312531412,0.707911372,0.208426505,0.098047242,0.232039616,0.941355765,-0.385988206,0.965918005,0.273330688,0.889816165,0.106654987,0.308328062,0.191086128,0.949982941,-0.44214201,0.937740862,0.246441722,0.891709983,0.094255909,0.334034085,0.183539778,0.939048588,-0.408525884,0.936489522,0.24157925,0.896043539,0.047211174,0.321851581,0.199416131,0.937713683,-0.373761982,0.906225085,0.253488392,0.900479734,0.081440195,0.288054258,0.439669698,0.841639757,-0.177099258,0.999508321,0.442978144,0.812078357,0.176303327,0.999228537,0.679815173,0.89936924,-0.159532741,0.931575179,0.6807307,0.868466079,0.219442159,0.255708992,0.895321488,0.850009143,-0.065873697,0.978972435,0.870220542,0.827835441,0.39570111,0.417494625,0.933889031,0.810489595,-0.055464488,0.97715956,0.89551717,0.821256816,0.411009938,0.58333528,0.939673781,0.911983907,-0.149813175,0.974550426,0.908351421,0.891887844,0.34822911,0.603577852
Vajrasana,0.531605899,0.338035583,-0.120127819,0.99988842,0.543456614,0.315912068,-0.148437619,0.999860346,0.547966003,0.315189689,-0.148394674,0.999900758,0.552815735,0.314586282,-0.148312628,0.999857485,0.539074242,0.316030592,-0.10194876,0.99972856,0.540188968,0.315332443,-0.101928458,0.999801397,0.54129535,0.314509451,-0.101984821,0.999839604,0.582235634,0.325524598,-0.21872215,0.999828815,0.568027854,0.323914796,-0.015031117,0.999845803,0.54682982,0.366267681,-0.144955724,0.999746382,0.541445076,0.365739673,-0.085587919,0.999460161,0.623871207,0.466864467,-0.365871757,0.999836147,0.595144868,0.472879291,0.135142803,0.998946726,0.515434265,0.669048011,-0.390097529,0.994815767,0.53292954,0.665272713,0.122618295,0.099003442,0.405434072,0.81899637,-0.282432735,0.970572114,0.433860689,0.79324156,-0.011762343,0.072530933,0.385338724,0.86215198,-0.336848259,0.958938539,0.408658266,0.8300125,-0.017082272,0.077625819,0.379952312,0.863859057,-0.316117167,0.956033051,0.405438095,0.83427453,-0.072483048,0.076399848,0.385939151,0.853645384,-0.272961795,0.932840228,0.415612936,0.825065792,-0.040708035,0.080653407,0.640591264,0.835365236,-0.146224752,0.999927759,0.598771393,0.805019557,0.146287322,0.999828339,0.40677768,0.903466403,-0.19761771,0.996498525,0.404289901,0.853721201,0.290578961,0.289339334,0.62821722,0.923468053,0.049417935,0.955663443,0.611477435,0.890397668,0.360640019,0.08261966,0.642331481,0.892124593,0.073178098,0.858626962,0.629957914,0.866534889,0.355220497,0.091029443,0.708578944,0.928040802,0.188608378,0.95875448,0.692716897,0.914030612,0.429432482,0.152973726
FoldPose,0.348744273,0.394145072,-0.275814563,0.988153517,0.3317267,0.382199675,-0.308823228,0.986017585,0.331745386,0.378517985,-0.308735788,0.986359119,0.331678122,0.374695957,-0.308698565,0.988648355,0.330548704,0.386633873,-0.267640084,0.986151159,0.329786271,0.38600117,-0.26778698,0.986658335,0.328920245,0.385340124,-0.267835677,0.987258673,0.339210421,0.341352671,-0.350934803,0.978023171,0.333745003,0.356932908,-0.170292228,0.977629364,0.370960951,0.383067578,-0.283743978,0.981209695,0.369039595,0.389218122,-0.228875637,0.969673574,0.426934898,0.342196912,-0.426739544,0.991102815,0.416047007,0.342249095,0.008113524,0.989267528,0.457338393,0.532720327,-0.494770676,0.919936121,0.446119726,0.523994982,0.033023186,0.101570278,0.463600636,0.720459938,-0.437674463,0.862669528,0.457383484,0.711869597,-0.043601174,0.082715772,0.46152693,0.77346307,-0.488665998,0.816008627,0.45379442,0.762527287,-0.036202785,0.078418441,0.457217067,0.783596754,-0.451393187,0.80663985,0.450891644,0.775031388,-0.089441434,0.076780163,0.45985204,0.767446756,-0.423195273,0.763773382,0.455354363,0.759964228,-0.068419948,0.085316382,0.638784766,0.290025711,-0.139730185,0.974130869,0.610716224,0.294013381,0.140058026,0.96497786,0.592100024,0.558733821,-0.100991786,0.880735934,0.57521081,0.560407698,0.146379098,0.164054915,0.554835916,0.866456389,-0.041474469,0.964592457,0.553026855,0.838661969,0.222470492,0.276062429,0.569541872,0.906023026,-0.039476477,0.939361572,0.566638649,0.881795228,0.228067666,0.268572748,0.46136266,0.898679078,-0.168548018,0.953337371,0.461001158,0.882549405,0.139246911,0.290443391
Tadasana,0.481120735,0.24559702,-0.148730963,0.999464631,0.487824023,0.231024936,-0.113928735,0.999292433,0.492073864,0.230555549,-0.113897346,0.99895817,0.495611042,0.230194107,-0.113947727,0.999172628,0.473676026,0.233178079,-0.117024563,0.999126852,0.468681514,0.23361668,-0.117056057,0.998816431,0.464594126,0.233878687,-0.117083028,0.999216437,0.500916541,0.236728594,0.040109418,0.999215066,0.460109293,0.241552025,0.030905986,0.99928391,0.489600986,0.261134982,-0.093193009,0.998980701,0.472993791,0.260745734,-0.096498646,0.998940408,0.531362653,0.300001353,0.059704173,0.998334169,0.435474098,0.301765293,0.034963656,0.998127997,0.537922323,0.198703632,-0.03256974,0.981522202,0.422511011,0.203038171,-0.081323422,0.992502809,0.495191813,0.100472555,-0.065886505,0.95461905,0.466671228,0.102500893,-0.133469999,0.979699075,0.487599134,0.075832032,-0.110113643,0.878327787,0.477222145,0.075791948,-0.189554587,0.933717549,0.485322952,0.075560957,-0.104633585,0.866089523,0.477328062,0.075898156,-0.1764687,0.925543129,0.486366838,0.084997848,-0.071667179,0.86003536,0.475084841,0.085867725,-0.138782591,0.920300722,0.509898007,0.546061158,-0.00907849,0.999603152,0.44581899,0.547498822,0.00915044,0.999453545,0.501210332,0.738748968,-0.011421525,0.991272449,0.450390816,0.73975867,0.016030964,0.987024665,0.497058243,0.911717296,0.213353351,0.988045037,0.466117203,0.915398777,0.22881861,0.985421598,0.49448961,0.928053856,0.225559264,0.863201797,0.470377535,0.933389008,0.239699006,0.847766697,0.499573797,0.966680884,0.044099923,0.977361023,0.460435808,0.970000267,0.064754486,0.975571811
Vajrasana,0.5192312,0.336462647,-0.06422469,0.999884725,0.529305577,0.311003149,-0.092733987,0.999853075,0.532959521,0.309568048,-0.092720769,0.999895275,0.536808193,0.308390349,-0.092634395,0.999853015,0.525663435,0.312108517,-0.045251973,0.999701023,0.526878119,0.311326295,-0.045236833,0.999793947,0.528361022,0.310532242,-0.04532567,0.999851048,0.565830946,0.316451937,-0.16803214,0.99980104,0.554183841,0.315823823,0.039458338,0.999848127,0.534612477,0.361915231,-0.091415271,0.999736965,0.53049159,0.362092793,-0.030744607,0.999411345,0.612631798,0.454721898,-0.317742586,0.999890089,0.582657933,0.461771756,0.177601218,0.999176204,0.510666549,0.665115118,-0.349425912,0.99223423,0.525648415,0.662041545,0.168119699,0.079835035,0.406841606,0.817759395,-0.242740393,0.960716486,0.429643691,0.800371706,0.034005936,0.080271088,0.387376934,0.861073077,-0.292443812,0.949974298,0.404548079,0.837786317,0.028233299,0.086386889,0.381545246,0.864157557,-0.271197319,0.945927382,0.40161863,0.843571484,-0.027679378,0.085453309,0.387730777,0.854060531,-0.232937053,0.917611539,0.411345631,0.834281802,0.004640303,0.090699755,0.638758481,0.824371159,-0.142908975,0.999925971,0.593668938,0.799898565,0.142954335,0.999804258,0.40706706,0.902914882,-0.187348083,0.995893121,0.405032486,0.852969944,0.271149218,0.261284918,0.634364069,0.921252787,0.044972692,0.970528483,0.613163948,0.893584967,0.351072699,0.091632202,0.647687793,0.891572535,0.066596225,0.893078923,0.635022998,0.868043959,0.346510589,0.116276234,0.70983696,0.926778913,0.165664405,0.972923934,0.691982865,0.911039054,0.411633879,0.193215623
Tadasana,0.481345594,0.247804984,-0.283389032,0.99952811,0.487954378,0.232929379,-0.250966102,0.999375641,0.492119014,0.23241657,-0.250893563,0.999084175,0.495660603,0.232057646,-0.250943124,0.999265194,0.473787159,0.235658944,-0.252795488,0.999227345,0.468809932,0.236285165,-0.252851307,0.998953044,0.464771926,0.236644432,-0.252844185,0.999299586,0.500813365,0.239249468,-0.090082914,0.999306917,0.460122347,0.244153813,-0.095470384,0.999358296,0.48955971,0.263454527,-0.223748639,0.999075472,0.47318393,0.263423741,-0.22578159,0.999039948,0.531442106,0.303862453,-0.049534548,0.998402715,0.435596317,0.305152416,-0.068515196,0.998139262,0.541275382,0.197977498,-0.143416926,0.98327142,0.419314951,0.198873132,-0.205930039,0.993104279,0.496405929,0.100766376,-0.185653791,0.957949758,0.465476334,0.101348005,-0.263066977,0.980185628,0.488144159,0.075697862,-0.231521875,0.883117616,0.47680825,0.075348862,-0.320640624,0.933918834,0.485752434,0.07578934,-0.22581847,0.870822251,0.476967245,0.075614601,-0.304068148,0.925595462,0.486786604,0.085425407,-0.19107464,0.864887893,0.474711567,0.085580096,-0.266164124,0.920579553,0.509950697,0.548680007,-0.011539346,0.999596834,0.446053356,0.549475074,0.011592734,0.999442279,0.500835419,0.74068141,0.012749654,0.991399705,0.450265974,0.740868032,0.045710407,0.988059402,0.496669531,0.914737701,0.256827295,0.988274455,0.46611166,0.91825968,0.27680999,0.986403823,0.494065225,0.931284547,0.270998448,0.870426595,0.470517009,0.935935915,0.289553434,0.855090439,0.500400007,0.967974126,0.083638199,0.977920115,0.460640192,0.971502423,0.110992134,0.976517558
Anjaneyasana,0.450699747,0.32622993,-0.059170745,0.998664677,0.458245903,0.307263225,-0.085934997,0.999329865,0.460625887,0.307383865,-0.085814819,0.999069571,0.462942511,0.30729574,-0.085735962,0.999302268,0.456816494,0.307809383,-0.032039542,0.999391377,0.458079994,0.30840376,-0.031855807,0.998887181,0.459296614,0.308679372,-0.031785019,0.998949111,0.4813146,0.316750854,-0.160526097,0.999204576,0.47331661,0.315900445,0.092553847,0.997825444,0.458761454,0.343553096,-0.085908294,0.995215952,0.456878752,0.344627887,-0.013232542,0.994524598,0.513724029,0.391962558,-0.295144051,0.997631848,0.499364853,0.409105688,0.221708462,0.99391216,0.512953639,0.253465503,-0.441157758,0.992296219,0.505441308,0.288633734,0.263320625,0.031601947,0.548149943,0.141639739,-0.398323715,0.956321418,0.538716376,0.178590193,0.134540424,0.07342913,0.564490914,0.1118377,-0.442222923,0.927259743,0.556234479,0.150172457,0.111860611,0.103548214,0.569209754,0.111663558,-0.429085582,0.915654004,0.55928278,0.144556329,0.101514518,0.100207955,0.56442523,0.122469522,-0.394080818,0.901918888,0.55401957,0.154397279,0.118765458,0.113948017,0.539952993,0.715963304,-0.17631796,0.999737442,0.50128603,0.701231003,0.175869465,0.999716461,0.664555967,0.909733355,-0.363889068,0.999045849,0.345949411,0.659560859,0.297771394,0.952147186,0.854228139,0.852710009,-0.291811496,0.988126397,0.36995858,0.886161447,0.332069069,0.954517722,0.879462361,0.815995753,-0.281890154,0.974568307,0.392325699,0.918985009,0.329870194,0.968613982,0.893873394,0.926116347,-0.341875255,0.977050424,0.299221277,0.928331912,0.333195388,0.93288523
Anjaneyasana,0.422780037,0.338241845,-0.06644512,0.998221934,0.431496143,0.320232302,-0.094562158,0.999170542,0.434274495,0.319986045,-0.09449245,0.998903096,0.436861277,0.319491118,-0.094448075,0.999154806,0.429197788,0.320726275,-0.040152214,0.999192953,0.430373341,0.321021527,-0.039995216,0.998592257,0.431406021,0.32093057,-0.039981656,0.998569846,0.455777258,0.325286686,-0.180316433,0.998974621,0.448066235,0.325558156,0.081683606,0.997206092,0.434406608,0.353967279,-0.09472926,0.995213866,0.432060421,0.355165124,-0.020484107,0.994494915,0.492223829,0.406584948,-0.324982673,0.997471452,0.477024972,0.419589728,0.21962586,0.993275344,0.477845043,0.277062058,-0.540160656,0.991696656,0.472038358,0.298694581,0.286879659,0.032055184,0.500267386,0.153902695,-0.584757686,0.970297873,0.493400276,0.199100152,0.16401419,0.102832049,0.514007986,0.118581094,-0.641869903,0.951103747,0.505218208,0.166055635,0.147908151,0.149114355,0.518603623,0.11696139,-0.625673175,0.94233495,0.508520961,0.159823984,0.128478274,0.146518186,0.515195906,0.128840983,-0.5818699,0.928365588,0.505648196,0.170102879,0.145598024,0.162798777,0.536825538,0.722638428,-0.18076703,0.999783635,0.496001095,0.70728457,0.180263177,0.99968493,0.662974298,0.910361826,-0.348227322,0.999308109,0.342417777,0.657180786,0.348430246,0.955093265,0.849674225,0.852842331,-0.243953422,0.989887297,0.368139327,0.880278647,0.376873344,0.947778761,0.877056956,0.817821681,-0.229785129,0.976402819,0.392154634,0.918052256,0.374528408,0.960830808,0.880042672,0.938746989,-0.278266221,0.976450861,0.304504931,0.928113222,0.379328877,0.916191757
FoldPose,0.328507125,0.42265445,-0.236631274,0.992034256,0.312552392,0.407129228,-0.266116738,0.990740597,0.313029498,0.403387994,-0.266059339,0.992011547,0.313510358,0.399401814,-0.266037554,0.992602229,0.310738564,0.410756141,-0.219108507,0.988655746,0.310023755,0.409666002,-0.219256729,0.990756929,0.309264898,0.40836224,-0.219298288,0.990680873,0.324949771,0.367219031,-0.308938265,0.985841215,0.318871558,0.377394378,-0.115902923,0.984965384,0.350552499,0.415246129,-0.24996607,0.987830043,0.348183006,0.419203728,-0.19019343,0.976586998,0.413935333,0.353690982,-0.397611499,0.995239198,0.413484871,0.368487686,0.048805915,0.990608871,0.444729656,0.545991778,-0.469525397,0.948601067,0.446963966,0.553262055,0.088179044,0.156342193,0.45416373,0.731708884,-0.418790042,0.929455638,0.453738749,0.744559526,0.000948509,0.13998726,0.454892069,0.786318779,-0.471468598,0.907532275,0.454252392,0.788928688,0.00680229,0.130182639,0.451868474,0.795773327,-0.434716642,0.901798069,0.452485234,0.799969971,-0.044321913,0.132089287,0.453674704,0.782414734,-0.404956758,0.867945373,0.455573648,0.789500475,-0.024027642,0.142007843,0.623630762,0.284710944,-0.142595515,0.983786583,0.604020536,0.2935054,0.143060073,0.979599714,0.584042847,0.553352118,-0.106999084,0.893370748,0.569113851,0.556697667,0.138104409,0.15628922,0.552493453,0.858349085,-0.039537154,0.969921947,0.553047776,0.838707328,0.213066533,0.294014335,0.566092134,0.894047141,-0.03679233,0.953463256,0.566107512,0.881782532,0.217634842,0.297781169,0.459461153,0.892862916,-0.165206045,0.962304592,0.463666111,0.882741213,0.121339738,0.312605709
